item_code,item_description,item_type,total_sales,liquor_type
239738,WHEATLEY VODKA - 750ML,LIQUOR,1.72,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,3.67,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.66,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.37,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,5.01,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,7.18,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.3,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.95,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.8,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.17,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,4.03,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,3.54,VODKA
239738,WHEATLEY VODKA - 750ML,LIQUOR,3.06,VODKA
239754,ROKU GIN - 750ML,LIQUOR,7.75,GIN
239754,ROKU GIN - 750ML,LIQUOR,16.73,GIN
239754,ROKU GIN - 750ML,LIQUOR,22.81,GIN
239754,ROKU GIN - 750ML,LIQUOR,28.36,GIN
239754,ROKU GIN - 750ML,LIQUOR,17.13,GIN
239754,ROKU GIN - 750ML,LIQUOR,16.47,GIN
239754,ROKU GIN - 750ML,LIQUOR,21.9,GIN
239754,ROKU GIN - 750ML,LIQUOR,18.32,GIN
239754,ROKU GIN - 750ML,LIQUOR,24.05,GIN
239754,ROKU GIN - 750ML,LIQUOR,27.58,GIN
239754,ROKU GIN - 750ML,LIQUOR,25.93,GIN
239788,MISTER SAM TRIBUTE WHISKEY - 750ML,LIQUOR,2,WHISKY
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,3.9,OTHER
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,7.83,OTHER
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,5.44,OTHER
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,3.57,OTHER
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,1.87,OTHER
239792,1792 SINGLE BRL PROP SELECT BARREL - 750ML,LIQUOR,2.54,OTHER
239794,BLANTON'S BOURBON PROP SELECT BARREL - 750ML,LIQUOR,0.17,WHISKY
239796,MARTELL VS SINGLE DISTILLERY - 50ML,LIQUOR,2.3,OTHER
239796,MARTELL VS SINGLE DISTILLERY - 50ML,LIQUOR,2.12,OTHER
239796,MARTELL VS SINGLE DISTILLERY - 50ML,LIQUOR,0.3,OTHER
239796,MARTELL VS SINGLE DISTILLERY - 50ML,LIQUOR,0.1,OTHER
240507,LAIRD'S APPLE BRANDY 100 PF BOTTLED IN BOND - 750ML,LIQUOR,1,BRANDY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,1.36,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,1.18,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.17,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.68,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,1.02,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.68,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.51,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,1.53,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.84,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,2.2,WHISKY
240513,THE CLOVER BOURBON 4YR - 750ML,LIQUOR,0.17,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.51,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,6.11,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.7,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.35,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.85,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.36,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.36,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.02,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,1.69,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.68,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.34,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.51,WHISKY
240514,THE CLOVER TENNESSEE WHISKEY 10YR - 750ML,LIQUOR,0.17,WHISKY
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,10.56,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,26.18,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,9.46,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,5.06,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,4.62,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,3.08,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,3.63,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,3.3,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,3.3,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,7.26,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,2.75,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,4.51,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,1.32,OTHER
240522,FIVE FARMS IRISH CREAM LIQUEUR - 750ML,LIQUOR,2.53,OTHER
240527,GIFFARD RHUBARB - 750ML,LIQUOR,2,OTHER
240527,GIFFARD RHUBARB - 750ML,LIQUOR,1,OTHER
240527,GIFFARD RHUBARB - 750ML,LIQUOR,3,OTHER
240527,GIFFARD RHUBARB - 750ML,LIQUOR,3,OTHER
240527,GIFFARD RHUBARB - 750ML,LIQUOR,1,OTHER
240531,STOLEN X ROCK & RYE  - 750ML,LIQUOR,1,WHISKY
240533,COPPER FOX SINGLE MALT WHISKEY - 750ML,LIQUOR,1,WHISKY
240533,COPPER FOX SINGLE MALT WHISKEY - 750ML,LIQUOR,2,WHISKY
240533,COPPER FOX SINGLE MALT WHISKEY - 750ML,LIQUOR,1,WHISKY
240533,COPPER FOX SINGLE MALT WHISKEY - 750ML,LIQUOR,1,WHISKY
240533,COPPER FOX SINGLE MALT WHISKEY - 750ML,LIQUOR,1,WHISKY
240536,CINCORO ANEJO - 750ML,LIQUOR,0,OTHER
240537,CINCORO BLANCO - 750ML,LIQUOR,0,OTHER
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,1.02,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,1.7,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,3.39,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,4.06,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,3.89,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,5.6,GIN
240600,TENTH WARD DIST CO GENEVER STYLE GIN - 750ML,LIQUOR,2.55,GIN
240606,BUTTERFLY BOTANICAL LIQUEUR- 750ML,LIQUOR,4.24,OTHER
240606,BUTTERFLY BOTANICAL LIQUEUR- 750ML,LIQUOR,5.09,OTHER
240631,DEW POINT RUM - 750ML,LIQUOR,0.85,RUM
240631,DEW POINT RUM - 750ML,LIQUOR,1.19,RUM
240631,DEW POINT RUM - 750ML,LIQUOR,0.51,RUM
240641,BRILL'S BATCH BOURBON WHISKEY- 750ML,LIQUOR,0.34,WHISKY
240641,BRILL'S BATCH BOURBON WHISKEY- 750ML,LIQUOR,2.04,WHISKY
240641,BRILL'S BATCH BOURBON WHISKEY- 750ML,LIQUOR,3.91,WHISKY
240641,BRILL'S BATCH BOURBON WHISKEY- 750ML,LIQUOR,2.55,WHISKY
240641,BRILL'S BATCH BOURBON WHISKEY- 750ML,LIQUOR,2.21,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,0.85,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,1.52,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,0.68,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,1.52,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,0.51,WHISKY
240646,TENTH WARD DIST CO CARAWAY RYE - 750ML,LIQUOR,0.51,WHISKY
240651,TENTH WARD DIST CO WS-MOCO SPRINGTIME LIQUEUR - 750ML,LIQUOR,0.17,OTHER
240651,TENTH WARD DIST CO WS-MOCO SPRINGTIME LIQUEUR - 750ML,LIQUOR,0.85,OTHER
240651,TENTH WARD DIST CO WS-MOCO SPRINGTIME LIQUEUR - 750ML,LIQUOR,0.17,OTHER
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,0,WHISKY
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,2.04,WHISKY
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,3.57,WHISKY
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,5.09,WHISKY
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,3.06,WHISKY
240669,SAGAMORE RYE MC BARREL PICK 1 - 750ML,LIQUOR,3.23,WHISKY
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,1.19,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,3.06,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,2.38,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,2.38,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,5.09,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,2.38,OTHER
240670,TENTH WARD DIST CO ABSINTHE NOUVELLE - 750ML,LIQUOR,2.87,OTHER
240678,BUTTERFLY FLORAL VODKA - 750ML,LIQUOR,2.53,VODKA
240678,BUTTERFLY FLORAL VODKA - 750ML,LIQUOR,2.52,VODKA
240678,BUTTERFLY FLORAL VODKA - 750ML,LIQUOR,1.53,VODKA
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,2.54,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,1.87,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,3.04,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,3.38,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,2.55,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,1.53,WHISKY
240693,TENTH WARD DIST CO SMOKED CORN WHISKEY - 750ML,LIQUOR,2.37,WHISKY
240725,ROY'S DEMON SHOCHU  - 750ML,LIQUOR,0.4,OTHER
240725,ROY'S DEMON SHOCHU  - 750ML,LIQUOR,0.32,OTHER
240725,ROY'S DEMON SHOCHU  - 750ML,LIQUOR,0.48,OTHER
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.6,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,9.58,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,7.04,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,7.58,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,24.77,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,14.62,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,20.73,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,12.92,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,10.77,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,7.45,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.83,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,7.86,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.05,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,5.83,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,4.85,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,4.78,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.23,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.06,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,5.34,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,8.07,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.45,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,6.68,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,8.3,BRANDY
24074,ST REMY BRANDY XO - 750ML,LIQUOR,7,BRANDY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,0.17,WHISKY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,0.67,WHISKY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,0.34,WHISKY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,0.68,WHISKY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,0.68,WHISKY
240781,SAGAMORE RYE MC BARREL PICK 2 - 750ML,LIQUOR,1.02,WHISKY
240785,UMAI! SHOCHU  - 750ML,LIQUOR,1.35,OTHER
240785,UMAI! SHOCHU  - 750ML,LIQUOR,3.56,OTHER
240785,UMAI! SHOCHU  - 750ML,LIQUOR,1.19,OTHER
240804,SALERS APERITIF LA BOUNOUX TRAD GENTIANE - 750ML,LIQUOR,1,OTHER
240806,OTAOLA PACHARAN CASERO LIQ - 1L,LIQUOR,1,OTHER
240814,CATOCTIN CREEK IN THIS TOGETHER BARREL SEL RYE - 750ML,LIQUOR,4.92,WHISKY
240814,CATOCTIN CREEK IN THIS TOGETHER BARREL SEL RYE - 750ML,LIQUOR,1.36,WHISKY
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.1,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,8.42,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.1,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.02,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.49,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.49,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,5.17,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,5.41,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.48,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,1.84,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.2,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.4,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.24,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.49,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,2.6,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.55,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,2.94,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,4.46,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.75,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,2.2,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,1.69,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,3.56,VODKA
24082,SEAGRAM'S VODKA - EXTRA SMOOTH - 750ML,LIQUOR,1.25,VODKA
240828,OLD TUB KY STRAIGHT BOURB WHISKEY BOTTLED IN BOND - 750ML,LIQUOR,20.83,WHISKY
240828,OLD TUB KY STRAIGHT BOURB WHISKEY BOTTLED IN BOND - 750ML,LIQUOR,0.24,WHISKY
240846,CODIGO 1530 ANEJO TEQUILA - 750ML,LIQUOR,1.66,TEQUILA
240846,CODIGO 1530 ANEJO TEQUILA - 750ML,LIQUOR,3.63,TEQUILA
24090,JAMESON IRISH WHISKEY - 1L,LIQUOR,182.35,WHISKY
24090,JAMESON IRISH WHISKEY - 1L,LIQUOR,167.45999999999998,WHISKY
